Id_Customer;Y;Customer_Type;BirthDate;Customer_Open_Date;P_Client;Educational_Level;Marital_Status;Number_Of_Dependant;Years_At_Residence;Net_Annual_Income;Years_At_Business;Prod_Sub_Category;Prod_Decision_Date;Source;Type_Of_Residence;Nb_Of_Products;Prod_Closed_Date;Prod_Category;;;
6033;0;Existing Client;13/12/1960;15/04/2009;NP_Client;Master/PhD;Married;3;5;50;16;G;16/01/2012;Sales;Old rent;1;;C;;;
5722;0;Non Existing Client;11/11/1960;12/12/2011;NP_Client;University;Married;3;10;36;1;C;13/12/2011;Sales;Owned;1;;B;;;
3345;0;Non Existing Client;20/02/1968;19/09/2011;NP_Client;University;Married;5;22;18;2;C;20/09/2011;Sales;Owned;1;;B;;;
8600;0;Non Existing Client;06/03/1982;20/03/2012;NP_Client;University;Married;0;1;36;1;C;21/03/2012;Sales;Owned;1;20/01/2013;B;;;
1303;0;Existing Client;04/09/1979;25/08/2010;NP_Client;University;Single;0;25;57,828;7;G;13/07/2011;Branch;Owned;1;;B;;;
4287;1;Non Existing Client;10/09/1977;17/10/2011;NP_Client;University;Married;1;34;20;1;C;20/10/2011;Sales;Owned;1;31/05/2012;B;;;
8343;1;Non Existing Client;02/11/1963;08/03/2012;NP_Client;University;Married;0;2;18;2;C;11/03/2012;Sales;Owned;1;31/03/2013;B;;;
8995;0;Non Existing Client;19/06/1983;15/12/2011;NP_Client;University;Married;2;5;250;3;G;17/04/2012;Branch;Owned;1;;B;;;
393;0;Non Existing Client;13/05/1988;19/05/2011;NP_Client;University;Single;0;15;40;1;C;22/05/2011;Sales;Owned;1;;D;;;
421;0;Non Existing Client;23/04/1955;19/05/2011;NP_Client;University;Married;3;35;18;2;C;22/05/2011;Sales;Owned;1;;B;;;
663;0;Existing Client;29/04/1980;21/12/2010;P_Client;University;Married;3;7;36;1;C;08/06/2011;Sales;Owned;1;;B;;;
6694;0;Non Existing Client;08/12/1968;15/01/2012;NP_Client;University;Married;0;1;25;1;C;18/01/2012;Sales;Owned;1;;B;;;
2358;0;Non Existing Client;04/11/1987;07/08/2011;NP_Client;University;Married;0;1;21;1;C;08/08/2011;Sales;Owned;1;;D;;;
6954;0;Existing Client;26/08/1972;27/11/2006;NP_Client;University;Married;2;1;25;1;C;15/02/2012;Sales;Owned;1;;B;;;
1968;0;Non Existing Client;30/01/1982;08/08/2011;NP_Client;University;Single;0;29;44,4;6;C;09/08/2011;Branch;Parents;1;;K;;;
2044;0;Existing Client;04/10/1979;07/09/2010;NP_Client;University;Married;0;15;100;1;G;25/08/2011;Sales;Owned;1;19/05/2013;C;;;
7070;0;Existing Client;24/06/1963;03/08/2010;NP_Client;University;Widowed;0;1;25;1;C;01/02/2012;Sales;Owned;1;;B;;;
6663;0;Non Existing Client;10/07/1953;17/01/2012;NP_Client;University;Married;2;15;18;3;G;17/01/2012;Sales;Owned;1;;C;;;
5506;0;Non Existing Client;23/03/1968;11/12/2011;NP_Client;University;Married;0;10;36;1;C;11/12/2011;Sales;Owned;1;;B;;;
3567;0;Existing Client;29/01/1969;01/07/2005;NP_Client;University;Married;0;1;20;1;C;12/09/2011;Sales;Owned;1;;B;;;
3157;0;Non Existing Client;25/05/1969;11/09/2011;NP_Client;University;Married;0;10;36;10;C;12/09/2011;Branch;Owned;2;02/07/2012;B;;;
2258;0;Non Existing Client;13/03/1962;28/07/2011;NP_Client;University;Married;4;30;25;19;C;04/08/2011;Branch;Owned;1;;B;;;
984;0;Non Existing Client;26/09/1969;19/06/2011;NP_Client;University;Married;0;1;36;1;C;25/06/2011;Sales;Owned;1;;B;;;
5871;0;Non Existing Client;18/08/1985;13/12/2011;NP_Client;University;Single;0;15;30,6;1;C;21/12/2011;Sales;Owned;1;;K;;;
1542;0;Non Existing Client;06/08/1988;14/07/2011;NP_Client;University;Married;0;15;30;1;C;20/07/2011;Sales;Owned;1;;B;;;
3819;0;Existing Client;30/01/1983;09/05/2011;NP_Client;University;Married;2;15;64,8;1;C;13/10/2011;Sales;Owned;1;;K;;;
8062;1;Existing Client;17/03/1972;12/02/2012;NP_Client;University;Married;2;1;47,4;1;C;22/03/2012;Sales;Owned;1;15/05/2013;L;;;
3216;0;Non Existing Client;22/07/1970;13/09/2011;NP_Client;University;Married;0;15;30;1;C;14/09/2011;Sales;Owned;1;;B;;;
9463;1;Non Existing Client;13/06/1958;13/03/2012;NP_Client;University;Married;0;1;36;1;C;22/04/2012;Sales;Owned;1;30/05/2013;B;;;
5905;0;Non Existing Client;03/11/1982;06/12/2011;NP_Client;University;Married;0;29;180;1;G;28/12/2011;Branch;Parents;2;18/04/2013;C;;;
7457;0;Non Existing Client;20/10/1972;02/02/2012;NP_Client;University;Single;0;15;36;1;C;14/02/2012;Sales;Owned;1;;K;;;
7895;0;Existing Client;08/02/1984;22/02/2009;P_Client;University;Single;1;10;36;3;C;15/03/2012;Sales;Owned;1;;G;;;
5788;0;Non Existing Client;15/08/1974;14/12/2011;NP_Client;University;Married;2;4;18;2;G;15/12/2011;Sales;Owned;1;;B;;;
896;0;Non Existing Client;25/03/1975;16/06/2011;NP_Client;University;Married;0;10;36;1;C;16/06/2011;Sales;Owned;1;;B;;;
6150;0;Existing Client;04/11/1958;16/11/2011;NP_Client;University;Married;1;30;717,792;4;G;19/01/2012;Branch;Owned;1;;K;;;
1197;0;Existing Client;16/03/1977;24/01/2007;NP_Client;University;Married;0;7;120;7;C;05/07/2011;Branch;Owned;1;29/04/2013;B;;;
4187;0;Non Existing Client;17/11/1975;16/10/2011;NP_Client;University;Married;0;15;30;1;C;27/10/2011;Sales;Owned;1;;B;;;
5049;0;Non Existing Client;17/10/1962;22/11/2011;NP_Client;Secondary or Less;Married;2;10;25;1;C;24/11/2011;Sales;Owned;1;;B;;;
8669;0;Non Existing Client;27/03/1956;25/03/2012;NP_Client;University;Married;0;15;36;1;C;26/03/2012;Sales;Owned;1;30/05/2013;B;;;
9153;0;Non Existing Client;22/02/1968;28/03/2012;NP_Client;University;Married;0;10;36;3;C;29/03/2012;Sales;Owned;1;;B;;;
7743;0;Existing Client;04/09/1976;03/10/2001;P_Client;University;Married;0;15;30;1;C;30/01/2012;Sales;Owned;1;;B;;;
9245;1;Non Existing Client;29/07/1948;04/04/2012;NP_Client;University;Married;0;15;36;1;C;08/04/2012;Sales;Owned;1;30/04/2013;B;;;
6303;0;Non Existing Client;12/05/1984;22/12/2011;NP_Client;University;Single;0;1;25;1;C;03/01/2012;Sales;Owned;1;;B;;;
3636;0;Existing Client;11/04/1986;13/11/2007;NP_Client;Master/PhD;Single;0;3;54;1;G;04/10/2011;Branch;Owned;1;;B;;;
8307;1;Non Existing Client;25/06/1983;06/03/2012;NP_Client;University;Married;0;2;18;2;C;07/03/2012;Sales;Owned;1;31/10/2012;B;;;
1704;0;Non Existing Client;01/01/1972;17/07/2011;NP_Client;University;Divorced;0;15;20;1;C;25/07/2011;Sales;Owned;1;;B;;;
5839;0;Non Existing Client;10/10/1973;15/12/2011;NP_Client;University;Married;2;1;36;1;C;20/12/2011;Sales;Owned;1;;D;;;
7407;0;Non Existing Client;28/11/1961;12/02/2012;NP_Client;University;Married;3;10;36;10;C;13/02/2012;Sales;Owned;1;;B;;;
1911;0;Existing Client;20/09/1953;16/04/2008;NP_Client;Master/PhD;Married;0;7;100;1;G;08/08/2011;Sales;Owned;1;;C;;;
3486;0;Non Existing Client;25/08/1969;15/09/2011;NP_Client;University;Married;0;10;18;10;C;25/09/2011;Sales;Owned;1;;B;;;
1344;0;Existing Client;18/09/1955;06/06/2011;NP_Client;University;Married;1;35;25;25;C;07/07/2011;Branch;Old rent;1;;K;;;
4571;0;Existing Client;27/03/1987;25/01/2009;NP_Client;University;Single;0;23;100;4;C;14/11/2011;Branch;Parents;1;;J;;;
5870;0;Non Existing Client;10/12/1977;06/12/2011;NP_Client;Master/PhD;Single;0;33;3;6;C;21/12/2011;Branch;Old rent;2;28/01/2013;C;;;
1857;0;Non Existing Client;27/10/1974;03/08/2011;NP_Client;University;Married;0;10;36;1;C;09/08/2011;Sales;Owned;1;;B;;;
562;0;Existing Client;24/05/1981;01/12/2008;NP_Client;University;Single;0;30;18;4;C;31/05/2011;Sales;Old rent;1;25/02/2013;B;;;
9149;0;Non Existing Client;28/03/1969;01/04/2012;NP_Client;University;Married;0;10;36;1;C;09/04/2012;Sales;Owned;1;;B;;;
9044;0;Non Existing Client;25/08/1965;27/02/2012;NP_Client;University;Married;3;1;36;12;C;27/03/2012;Sales;Owned;1;;B;;;
2061;0;Existing Client;15/02/1988;01/11/2010;NP_Client;University;Single;0;20;30;0;C;28/07/2011;Branch;Owned;1;;J;;;
7072;0;Existing Client;23/07/1988;27/09/2010;P_Client;University;Single;0;7;64,104;2;C;29/01/2012;Sales;Owned;1;;G;;;
7628;0;Non Existing Client;15/08/1958;16/02/2012;NP_Client;Master/PhD;Married;6;10;36;3;G;22/02/2012;Sales;Owned;1;;C;;;
1996;0;Existing Client;13/10/1982;08/02/2010;P_Client;University;Married;0;3;72;4;G;16/08/2011;Branch;Owned;2;;G;;;
7319;0;Non Existing Client;25/03/1975;07/02/2012;NP_Client;University;Married;0;15;36;1;C;08/02/2012;Sales;Owned;1;;D;;;
3065;0;Non Existing Client;04/02/1974;04/09/2011;NP_Client;University;Married;1;11;12;11;C;05/09/2011;Branch;Owned;1;;B;;;
4214;0;Non Existing Client;13/07/1983;12/10/2011;NP_Client;University;Married;0;20;20;1;C;18/10/2011;Sales;Old rent;1;;C;;;
4316;0;Non Existing Client;02/09/1981;20/10/2011;NP_Client;University;Married;0;10;36;1;C;23/10/2011;Sales;Owned;1;;B;;;
198;0;Non Existing Client;18/09/1951;02/05/2011;NP_Client;Master/PhD;Married;0;15;18;15;C;03/05/2011;Branch;Old rent;1;24/05/2012;B;;;
4051;1;Non Existing Client;24/01/1949;05/10/2011;NP_Client;University;Married;3;16;20;1;C;10/10/2011;Branch;Owned;1;10/05/2012;B;;;
7719;0;Non Existing Client;18/02/1955;26/02/2012;NP_Client;University;Married;2;10;36;1;C;27/02/2012;Sales;Owned;2;24/11/2012;B;;;
4721;0;Non Existing Client;12/12/1978;23/10/2011;NP_Client;University;Married;0;10;18;2;C;30/10/2011;Sales;Owned;1;;B;;;
6423;0;Non Existing Client;09/06/1959;02/01/2012;NP_Client;University;Married;0;2;18;0;C;11/01/2012;Sales;Owned;1;;B;;;
2798;0;Existing Client;23/07/1973;19/03/2008;NP_Client;Master/PhD;Married;0;25;20;1;C;23/08/2011;Sales;Owned;1;;C;;;
7068;0;Existing Client;18/01/1979;22/07/2010;NP_Client;University;Married;1;7;25;1;C;31/01/2012;Sales;Old rent;1;;B;;;
2660;0;Non Existing Client;20/07/1972;18/08/2011;NP_Client;Master/PhD;Married;1;35;36;1;G;25/08/2011;Sales;Parents;1;;C;;;
8893;0;Existing Client;16/12/1949;19/03/2009;NP_Client;University;Married;2;1;36;1;C;08/04/2012;Sales;Owned;1;;D;;;
7332;0;Non Existing Client;14/11/1980;06/02/2012;NP_Client;University;Married;0;10;50;10;C;08/02/2012;Sales;Owned;1;;D;;;
5075;0;Non Existing Client;10/10/1988;24/11/2011;NP_Client;University;Single;0;10;36;3;C;28/11/2011;Sales;Owned;1;;B;;;
5713;0;Non Existing Client;24/07/1956;12/12/2011;NP_Client;University;Married;0;2;36;10;G;13/12/2011;Branch;Owned;1;;B;;;
5487;0;Non Existing Client;12/03/1967;26/11/2011;NP_Client;University;Married;1;15;55;1;G;04/12/2011;Branch;Owned;1;;B;;;
6912;0;Existing Client;27/06/1954;02/07/2006;NP_Client;University;Married;4;2;18;2;C;28/12/2011;Sales;Owned;1;;B;;;
2232;0;Non Existing Client;27/07/1962;24/07/2011;NP_Client;University;Married;2;15;30;1;C;29/07/2011;Sales;Owned;1;;B;;;
3833;0;Non Existing Client;23/03/1965;28/09/2011;NP_Client;University;Married;0;22;18;2;C;29/09/2011;Sales;Owned;1;;B;;;
8926;0;Existing Client;01/11/1975;14/02/2010;NP_Client;University;Married;1;15;2500;15;P;11/04/2012;Branch;Owned;1;;E;;;
5390;0;Non Existing Client;22/08/1985;10/11/2011;NP_Client;University;Married;2;1;36;1;C;29/11/2011;Sales;Owned;1;;B;;;
6119;0;Non Existing Client;14/01/1964;10/07/2011;NP_Client;University;Married;3;1;36;1;C;25/07/2011;Sales;Owned;2;;B;;;
6843;0;Non Existing Client;08/10/1985;24/01/2012;NP_Client;University;Married;0;3;18;2;C;26/01/2012;Sales;Owned;1;09/10/2012;B;;;
8434;0;Non Existing Client;17/11/1950;12/03/2012;NP_Client;University;Married;0;15;72;1;C;13/03/2012;Sales;Owned;1;;B;;;
4309;0;Non Existing Client;15/08/1967;19/10/2011;NP_Client;University;Married;0;15;30;1;C;20/10/2011;Sales;Owned;1;;B;;;
3391;0;Non Existing Client;26/07/1978;20/09/2011;NP_Client;University;Married;0;6;18;2;C;21/09/2011;Sales;Owned;1;;B;;;
7993;0;Existing Client;09/08/1975;26/01/2011;P_Client;Diploma;Married;3;20;24;17;C;29/02/2012;Branch;Owned;1;;G;;;
6228;0;Non Existing Client;07/09/1968;27/12/2011;NP_Client;University;Married;2;5;25;1;C;02/01/2012;Sales;Owned;1;;B;;;
5302;0;Non Existing Client;19/07/1957;14/12/2011;NP_Client;University;Married;2;41;0,001;1;C;22/12/2011;Branch;Old rent;1;;B;;;
5849;0;Non Existing Client;26/01/1973;20/12/2011;NP_Client;University;Married;3;14;36;14;C;21/12/2011;Sales;Owned;1;;B;;;
3685;0;Existing Client;01/03/1959;01/03/2009;NP_Client;University;Married;0;1;108;23;C;29/09/2011;Branch;Owned;2;24/07/2012;B;;;
4782;0;Non Existing Client;21/01/1958;27/10/2011;NP_Client;University;Married;0;52;120;52;G;30/10/2011;Branch;Owned;1;;B;;;
9544;0;Non Existing Client;18/04/1968;24/04/2012;NP_Client;University;Married;0;10;36;3;C;26/04/2012;Sales;Owned;1;;B;;;
1694;0;Non Existing Client;07/08/1958;24/07/2011;NP_Client;University;Married;2;21;20;1;C;25/07/2011;Sales;Owned;1;;D;;;
4565;0;Existing Client;13/05/1963;15/09/2008;NP_Client;University;Married;0;15;50;15;C;15/11/2011;Sales;Owned;1;;D;;;
4507;0;Existing Client;15/10/1950;29/12/1999;NP_Client;University;Married;0;10;50;10;C;21/09/2011;Sales;Owned;1;;B;;;
6557;0;Non Existing Client;10/02/1964;11/01/2012;NP_Client;University;Married;3;20;21;2;C;17/01/2012;Sales;Owned;1;;B;;;
8318;0;Non Existing Client;26/10/1970;07/03/2012;NP_Client;University;Married;2;2;18;2;C;08/03/2012;Sales;Owned;1;;D;;;
7995;0;Existing Client;28/05/1976;10/03/2011;P_Client;Secondary or Less;Married;2;15;25,935;1;C;22/03/2012;Branch;Parents;1;;H;;;
7200;0;Non Existing Client;17/01/1973;29/01/2012;NP_Client;University;Married;3;8;25;1;C;31/01/2012;Sales;Owned;1;;B;;;
6815;0;Non Existing Client;14/12/1987;23/01/2012;NP_Client;University;Single;0;1;36;1;C;24/01/2012;Sales;Owned;1;;D;;;
7383;0;Non Existing Client;16/03/1971;09/02/2012;NP_Client;Master/PhD;Married;0;1;25;1;C;12/02/2012;Sales;Owned;1;29/05/2013;D;;;
6426;0;Non Existing Client;12/09/1964;28/12/2011;NP_Client;University;Married;1;10;36;3;C;05/01/2012;Sales;Owned;1;;B;;;
7625;0;Non Existing Client;15/01/1964;06/02/2012;NP_Client;University;Married;0;1;36;1;C;22/02/2012;Sales;Owned;1;;B;;;
8009;0;Existing Client;19/07/1983;11/05/2011;NP_Client;University;Married;0;1;25;1;C;29/02/2012;Sales;Owned;1;;B;;;
2469;1;Non Existing Client;12/11/1980;10/08/2011;NP_Client;University;Married;0;15;30;1;C;11/08/2011;Sales;Owned;1;;B;;;
5223;0;Existing Client;01/01/1984;11/11/2009;P_Client;University;Single;0;20;18,756;3;C;13/12/2011;Branch;Owned;1;;G;;;
7263;0;Non Existing Client;21/09/1983;24/01/2012;NP_Client;University;Single;0;28;69;7;C;01/02/2012;Branch;Parents;1;;K;;;
3690;0;Existing Client;20/01/1952;17/03/2009;NP_Client;University;Married;5;10;25;1;C;10/10/2011;Sales;Owned;1;;C;;;
3321;0;Non Existing Client;09/02/1955;18/09/2011;NP_Client;University;Married;0;30;18;1;C;19/09/2011;Sales;Owned;1;;D;;;
2439;0;Non Existing Client;06/01/1987;11/08/2011;NP_Client;University;Single;0;16;20;1;C;14/08/2011;Sales;Owned;1;;B;;;
6771;0;Non Existing Client;04/12/1970;19/01/2012;NP_Client;University;Married;0;15;36;1;C;22/01/2012;Sales;Owned;1;;B;;;
5213;0;Existing Client;01/02/1965;14/09/2009;P_Client;University;Married;0;10;36;1;C;07/12/2011;Sales;Owned;1;;B;;;
1541;0;Non Existing Client;29/07/1957;14/07/2011;NP_Client;University;Married;0;15;30;1;C;19/07/2011;Sales;Owned;1;;B;;;
448;0;Non Existing Client;27/01/1985;11/05/2011;NP_Client;University;Single;0;26;30;1;C;26/05/2011;Sales;Owned;1;;B;;;
1224;0;Existing Client;17/06/1969;25/11/2008;NP_Client;University;Married;3;6;420;2;G;28/07/2011;Branch;Owned;1;;J;;;
131;1;Existing Client;01/01/1963;15/08/2010;P_Client;University;Married;3;4;54,396;3;C;09/05/2011;Branch;Owned;1;29/03/2012;G;;;
6950;0;Existing Client;25/01/1969;24/09/2006;NP_Client;Master/PhD;Married;2;10;500;15;P;23/02/2012;Branch;Owned;1;;E;;;
6795;0;Non Existing Client;21/03/1977;05/01/2012;NP_Client;University;Married;3;8;18;2;C;23/01/2012;Sales;Owned;1;;D;;;
7527;0;Non Existing Client;13/05/1968;16/02/2012;NP_Client;University;Married;2;6;36;6;C;19/02/2012;Branch;Owned;1;;D;;;
3504;0;Non Existing Client;08/06/1973;25/09/2011;NP_Client;University;Married;2;10;36;1;C;26/09/2011;Sales;Owned;1;;D;;;
7980;0;Existing Client;11/04/1976;01/09/2010;P_Client;University;Married;2;3;600;5;P;25/03/2012;Branch;New rent;1;;E;;;
5490;0;Existing Client;01/02/1978;05/12/2011;NP_Client;University;Married;0;20;25;1;C;20/12/2011;Sales;Owned;1;10/01/2013;B;;;
4285;0;Non Existing Client;17/09/1984;18/10/2011;NP_Client;University;Single;1;20;38;4;C;19/10/2011;Branch;Owned;2;26/01/2013;D;;;
1143;0;Existing Client;16/04/1968;20/11/2001;P_Client;University;Married;2;25;42;10;C;09/06/2011;Sales;Owned;1;;L;;;
9118;0;Non Existing Client;27/07/1955;27/03/2012;NP_Client;University;Married;0;15;36;1;C;29/03/2012;Sales;Owned;2;;B;;;
6818;0;Non Existing Client;31/10/1981;23/01/2012;NP_Client;University;Married;0;15;36;1;C;24/01/2012;Sales;Owned;1;;B;;;
5720;0;Non Existing Client;17/09/1976;12/12/2011;NP_Client;University;Married;3;10;36;3;C;13/12/2011;Sales;Owned;1;;B;;;
6501;0;Non Existing Client;09/11/1983;04/01/2012;NP_Client;University;Single;0;1;36;1;C;10/01/2012;Sales;Owned;1;;B;;;
6742;0;Non Existing Client;09/05/1954;13/01/2012;NP_Client;University;Married;0;3;300;0;C;22/01/2012;Branch;Owned;2;31/03/2013;D;;;
1688;0;Non Existing Client;09/01/1947;18/07/2011;NP_Client;University;Married;1;23;20;1;C;25/07/2011;Sales;Owned;1;;B;;;
6410;0;Non Existing Client;25/05/1947;26/12/2011;NP_Client;University;Married;0;25;30;1;C;05/01/2012;Sales;Owned;1;;D;;;
9424;0;Non Existing Client;12/10/1977;10/04/2012;NP_Client;University;Married;2;1;36;1;C;24/04/2012;Sales;Owned;1;;B;;;
3129;1;Non Existing Client;31/05/1967;08/09/2011;NP_Client;University;Married;3;6;36;6;C;11/09/2011;Sales;Owned;1;08/05/2013;B;;;
3166;0;Non Existing Client;22/04/1969;07/09/2011;NP_Client;University;Married;0;22;18;2;C;14/09/2011;Sales;Owned;1;;B;;;
3982;0;Non Existing Client;06/11/1978;02/10/2011;NP_Client;University;Single;0;32;18;2;C;03/10/2011;Sales;Owned;1;30/05/2013;B;;;
641;0;Existing Client;11/11/1982;20/07/2010;P_Client;University;Married;3;3;27,6;2;C;09/06/2011;Branch;Owned;1;;G;;;
8892;0;Existing Client;05/08/1950;15/03/2009;NP_Client;University;Married;0;1;36;1;C;08/04/2012;Sales;Owned;1;;B;;;
6684;0;Non Existing Client;11/01/1967;17/01/2012;NP_Client;University;Married;0;1;25;1;C;18/01/2012;Sales;Owned;1;;B;;;
2480;1;Non Existing Client;15/04/1982;11/08/2011;NP_Client;University;Married;5;10;20;1;C;16/08/2011;Sales;Owned;1;10/09/2012;B;;;
6908;0;Non Existing Client;08/09/1965;15/01/2012;NP_Client;University;Married;0;1;36;1;C;19/01/2012;Sales;Owned;1;;B;;;
5465;0;Non Existing Client;31/01/1972;23/11/2011;NP_Client;Master/PhD;Married;2;8;180;6;G;06/12/2011;Branch;New rent;1;;C;;;
6088;0;Existing Client;27/01/1970;13/10/2010;NP_Client;University;Married;3;1;25;1;C;26/01/2012;Sales;Owned;1;;B;;;
4804;0;Non Existing Client;06/06/1957;27/10/2011;NP_Client;University;Married;2;1;36;1;C;31/10/2011;Sales;Owned;1;;B;;;
7380;0;Non Existing Client;12/02/1975;09/02/2012;NP_Client;University;Married;4;10;25;1;C;12/02/2012;Sales;Owned;1;;D;;;
6505;0;Non Existing Client;27/01/1990;10/01/2012;NP_Client;University;Married;0;1;36;1;C;11/01/2012;Sales;Owned;1;;D;;;
7591;0;Non Existing Client;21/04/1985;20/02/2012;NP_Client;University;Married;0;15;36;1;C;21/02/2012;Sales;Owned;1;;B;;;
9520;0;Non Existing Client;18/08/1974;27/03/2012;NP_Client;University;Married;3;1;36;1;C;24/04/2012;Sales;Owned;1;;B;;;
4488;0;Existing Client;09/11/1965;29/01/1992;NP_Client;University;Married;0;10;36;3;C;24/10/2011;Sales;Owned;1;;D;;;
5907;0;Non Existing Client;31/07/1966;16/11/2011;NP_Client;University;Single;0;15;30;1;C;13/12/2011;Sales;Owned;1;;B;;;
6375;0;Non Existing Client;07/03/1954;02/01/2012;NP_Client;University;Married;0;10;36;1;C;04/01/2012;Sales;Owned;1;;D;;;
7834;0;Existing Client;26/03/1950;22/01/2007;NP_Client;University;Married;0;22;20;2;C;19/03/2012;Sales;Owned;2;10/03/2013;B;;;
2249;0;Non Existing Client;22/08/1973;31/07/2011;NP_Client;University;Married;2;15;30;1;C;31/07/2011;Sales;Owned;1;;B;;;
5477;0;Non Existing Client;04/12/1984;30/11/2011;NP_Client;University;Single;0;20;72;3;C;06/12/2011;Branch;Parents;1;;B;;;
5992;0;Existing Client;01/01/1960;12/08/2007;NP_Client;University;Divorced;2;1;36;1;C;18/01/2012;Sales;Owned;1;;B;;;
4177;0;Non Existing Client;02/07/1984;16/10/2011;NP_Client;University;Married;0;15;30;1;C;17/10/2011;Sales;Owned;1;;B;;;
898;0;Non Existing Client;04/11/1961;13/06/2011;NP_Client;University;Married;1;25;36;25;C;22/06/2011;Sales;Owned;1;;B;;;
8756;0;Existing Client;30/08/1958;16/09/1980;NP_Client;University;Single;2;30;200;1;P;29/02/2012;Branch;Owned;1;;E;;;
146;0;Existing Client;06/07/1981;13/01/2011;NP_Client;Master/PhD;Married;1;5;18;1;C;08/05/2011;Sales;Owned;1;15/10/2012;B;;;
8883;1;Existing Client;28/07/1961;25/11/2008;NP_Client;University;Married;2;1;36;1;C;11/04/2012;Sales;Owned;1;29/11/2012;B;;;
7139;0;Existing Client;01/05/1974;04/01/2012;NP_Client;University;Married;0;10;36;3;C;07/02/2012;Sales;Owned;1;;D;;;
2525;0;Non Existing Client;17/05/1983;17/08/2011;NP_Client;University;Married;0;1;20;1;C;18/08/2011;Sales;Owned;1;;B;;;
3665;0;Existing Client;29/04/1986;23/09/2008;P_Client;University;Single;0;3;89,604;3;C;18/10/2011;Branch;Parents;1;;G;;;
3272;0;Non Existing Client;04/04/1979;24/08/2011;NP_Client;University;Married;0;9;12;1;C;18/09/2011;Branch;Owned;1;;B;;;
7111;0;Existing Client;23/07/1987;15/09/2011;NP_Client;University;Married;0;1;60;11;G;15/02/2012;Branch;Owned;1;;B;;;
2590;0;Non Existing Client;27/02/1973;21/08/2011;NP_Client;University;Married;2;16;18;13;C;23/08/2011;Sales;Owned;1;;B;;;
409;0;Non Existing Client;18/02/1967;08/05/2011;NP_Client;University;Married;3;44;36;1;C;15/05/2011;Sales;Parents;1;05/11/2012;B;;;
8091;0;Existing Client;28/10/1966;21/02/2012;NP_Client;University;Married;0;6;680;20;P;08/03/2012;Branch;Owned;2;18/12/2012;F;;;
6682;0;Non Existing Client;15/08/1965;17/01/2012;NP_Client;University;Married;2;20;25;1;C;18/01/2012;Sales;Old rent;1;;B;;;
765;0;Non Existing Client;27/10/1946;01/06/2011;NP_Client;Master/PhD;Married;2;25;100;1;C;02/06/2011;Sales;Owned;1;;B;;;
7892;0;Existing Client;12/12/1959;04/02/2009;NP_Client;University;Married;2;10;42,684;3;C;29/02/2012;Sales;Owned;1;;L;;;
9141;0;Non Existing Client;09/09/1971;01/04/2012;NP_Client;University;Married;0;1;36;1;C;02/04/2012;Sales;Owned;1;;D;;;
9296;0;Non Existing Client;23/03/1956;05/04/2012;NP_Client;University;Married;0;40;18;2;C;11/04/2012;Sales;Old rent;1;;B;;;
5453;0;Non Existing Client;30/09/1984;30/11/2011;NP_Client;University;Single;0;15;30;1;C;01/12/2011;Sales;Owned;1;;B;;;
8290;0;Non Existing Client;03/10/1959;05/03/2012;NP_Client;University;Married;3;10;36;3;C;06/03/2012;Sales;Owned;1;;B;;;
9183;0;Non Existing Client;11/12/1951;02/04/2012;NP_Client;University;Married;0;15;36;1;C;03/04/2012;Sales;Owned;1;;D;;;
8718;0;Non Existing Client;01/10/1981;25/03/2012;NP_Client;University;Married;3;1;36;1;C;26/03/2012;Sales;Owned;1;;B;;;
3219;0;Non Existing Client;26/02/1982;08/09/2011;NP_Client;Master/PhD;Single;0;25;18;2;G;14/09/2011;Sales;Owned;1;;C;;;
5040;0;Non Existing Client;21/10/1976;16/11/2011;NP_Client;University;Married;0;15;30;1;C;24/11/2011;Sales;Owned;1;;B;;;
3358;0;Non Existing Client;23/07/1966;14/09/2011;NP_Client;University;Married;3;45;20;1;C;20/09/2011;Sales;Old rent;1;;D;;;
3233;0;Non Existing Client;04/10/1973;13/09/2011;NP_Client;University;Married;0;1;36;1;C;14/09/2011;Sales;Owned;1;;B;;;
5736;0;Non Existing Client;07/01/1983;12/12/2011;NP_Client;University;Married;0;15;30;1;C;13/12/2011;Sales;Owned;1;;B;;;
8536;0;Non Existing Client;01/02/1983;18/03/2012;NP_Client;University;Married;0;2;18;2;C;19/03/2012;Sales;Owned;1;;B;;;
8390;0;Non Existing Client;25/10/1980;06/03/2012;NP_Client;University;Married;0;4;30;5;C;12/03/2012;Branch;Parents;1;;C;;;
923;0;Non Existing Client;14/09/1978;15/06/2011;NP_Client;University;Married;0;7;20;1;C;16/06/2011;Sales;New rent;1;;D;;;
5918;0;Existing Client;03/01/1969;18/03/2003;NP_Client;University;Married;0;10;50;10;C;15/12/2011;Sales;Owned;1;;B;;;
1918;0;Existing Client;09/10/1973;03/08/2008;NP_Client;University;Married;0;6;36;1;C;23/08/2011;Branch;Owned;1;24/04/2012;B;;;
3343;0;Non Existing Client;15/07/1964;19/09/2011;NP_Client;University;Married;4;20;50;20;C;26/09/2011;Sales;Owned;1;;B;;;
4186;0;Non Existing Client;28/11/1985;16/10/2011;NP_Client;Master/PhD;Married;1;20;18;2;C;17/10/2011;Sales;Owned;2;;B;;;
5580;0;Non Existing Client;22/05/1978;06/12/2011;NP_Client;University;Married;2;20;25;1;G;07/12/2011;Sales;Owned;1;;B;;;
